Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HIT_K2,Coverage (%) HIT_K4,Coverage (%) HIT_K6,Coverage (%) HCA_K2,Coverage (%) HCA_K4,Coverage (%) HCA_K6,Area HIT_K2,Area HIT_K4,Area HIT_K6,Area HCA_K2,Area HCA_K4,Area HCA_K6,#Peptides,#Unique,#Spec HIT_K2,#Spec HIT_K4,#Spec HIT_K6,#Spec HCA_K2,#Spec HCA_K4,#Spec HCA_K6,PTM,Avg. Mass,Description
1455,1261,P11908|PRPS2_HUMAN,248.11,38,24,17,24,28,31,30,,,,2.3806E2,5.8969E2,3.3038E2,10,2,18,14,21,20,21,20,Carbamidomethylation,34769,Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens OX=9606 GN=PRPS2 PE=1 SV=2
1259,1595,Q9NVS9|PNPO_HUMAN,247.95,53,32,46,33,46,39,39,1.6011E4,1.1664E4,9.3486E3,2.7388E4,2.7447E4,2.6491E4,10,10,14,13,12,25,45,32,Carbamidomethylation,29988,Pyridoxine-5'-phosphate oxidase OS=Homo sapiens OX=9606 GN=PNPO PE=1 SV=1
1807,808,Q92621|NU205_HUMAN,247.94,8,2,5,5,2,4,4,3.6933E3,4.9938E3,7.3028E3,2.4048E3,4.0633E3,3.6013E3,12,12,6,13,19,6,18,13,Carbamidomethylation; Acetylation (Protein N-term),227919,Nuclear pore complex protein Nup205 OS=Homo sapiens OX=9606 GN=NUP205 PE=1 SV=3
1635,1214,Q9Y6E0|STK24_HUMAN,247.90,30,18,21,21,10,26,23,1.1504E3,2.363E3,2.3294E3,,3.1307E3,2.3495E3,11,6,9,17,16,14,20,17,Carbamidomethylation,49308,Serine/threonine-protein kinase 24 OS=Homo sapiens OX=9606 GN=STK24 PE=1 SV=1
1083,707,O95817|BAG3_HUMAN,247.80,31,17,17,17,26,29,26,1.2898E4,1.3743E4,1.1103E4,1.6687E4,2.1035E4,1.9467E4,11,11,17,35,21,32,36,33,Carbamidomethylation,61595,BAG family molecular chaperone regulator 3 OS=Homo sapiens OX=9606 GN=BAG3 PE=1 SV=3
1121,579,Q7L014|DDX46_HUMAN,247.71,16,8,10,12,10,12,12,1.1083E4,1.6293E4,2.0402E4,2.3629E4,1.9932E4,2.0289E4,13,13,22,26,36,30,23,29,Carbamidomethylation,117362,Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=2
1099,628,P49589|SYCC_HUMAN,247.69,21,12,18,16,11,18,17,1.0372E4,1.8625E4,2.4961E4,8.9472E3,1.3961E4,1.3577E4,13,13,25,44,35,17,26,23,Carbamidomethylation,85473,Cysteine--tRNA ligase  cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3
1244,1892,O75937|DNJC8_HUMAN,247.63,46,35,32,32,36,46,36,1.5888E4,1.3577E4,9.8815E3,4.0131E4,3.2918E4,2.8318E4,9,9,20,17,18,29,33,27,Acetylation (Protein N-term),29842,DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2
1746,1119,O95861|BPNT1_HUMAN,247.45,46,30,39,35,25,19,9,1.446E4,1.6102E4,1.7393E4,1.0724E4,8.4595E3,7.8267E3,10,10,14,19,18,12,6,11,Carbamidomethylation,33392,3'(2') 5'-bisphosphate nucleotidase 1 OS=Homo sapiens OX=9606 GN=BPNT1 PE=1 SV=1
1002,1574,P09110|THIK_HUMAN,247.42,23,23,20,20,23,20,16,1.0899E4,9.3993E3,8.6416E3,9.4952E3,7.5838E3,8.1045E3,6,6,40,36,25,29,41,21,Carbamidomethylation,44292,3-ketoacyl-CoA thiolase  peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2
1213,1285,Q6PIU2|NCEH1_HUMAN,247.14,32,25,25,23,21,29,25,1.6833E4,1.7692E4,1.8464E4,1.7261E4,2.6865E4,2.6826E4,10,10,31,24,29,21,19,26,Carbamidomethylation,45808,Neutral cholesterol ester hydrolase 1 OS=Homo sapiens OX=9606 GN=NCEH1 PE=1 SV=3
1442,1470,P20042|IF2B_HUMAN,247.11,22,14,21,15,19,16,16,1.691E4,1.9922E4,1.1881E4,2.7658E4,2.038E4,1.9418E4,10,10,16,21,16,25,21,16,Carbamidomethylation,38388,Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2
1296,526,Q96RP9|EFGM_HUMAN,247.05,26,14,14,13,15,5,14,1.5535E4,1.1222E4,1.1303E4,1.0454E4,1.8599E3,7.9449E3,14,14,28,39,24,22,9,13,Carbamidomethylation,83472,Elongation factor G  mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2
709,2316,Q58FG0|HS905_HUMAN,246.84,15,15,15,15,14,15,15,,,,,,0,9,1,34,39,52,40,44,63,Carbamidomethylation,38738,Putative heat shock protein HSP 90-alpha A5 OS=Homo sapiens OX=9606 GN=HSP90AA5P PE=2 SV=1
952,982,P55290|CAD13_HUMAN,246.76,25,25,22,23,15,19,19,9.2537E4,8.7385E4,6.9619E4,3.4125E4,3.141E4,2.9856E4,11,11,55,46,36,27,21,18,Deamidation (NQ),78287,Cadherin-13 OS=Homo sapiens OX=9606 GN=CDH13 PE=1 SV=1
1058,1360,P38117|ETFB_HUMAN,246.49,45,38,31,26,38,41,38,3.0484E4,2.7331E4,2.3637E4,4.1297E4,3.554E4,3.426E4,10,10,38,27,18,32,37,28,Carbamidomethylation,27844,Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3
1176,1046,Q56VL3|OCAD2_HUMAN,246.40,81,58,65,48,71,71,64,1.3994E4,1.7701E4,1.7796E4,3.6891E4,4.4196E4,3.9435E4,10,10,24,21,22,33,30,26,Carbamidomethylation,16954,OCIA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=OCIAD2 PE=1 SV=1
1320,1455,Q92905|CSN5_HUMAN,246.38,28,26,28,26,22,18,25,1.477E4,1.9353E4,1.9712E4,1.7219E4,1.7704E4,2.4126E4,8,8,22,24,17,22,18,30,Carbamidomethylation; Deamidation (NQ),37579,COP9 signalosome complex subunit 5 OS=Homo sapiens OX=9606 GN=COPS5 PE=1 SV=4
1478,1186,O43704|ST1B1_HUMAN,246.16,49,0,10,6,43,40,36,,2.0058E3,8.8389E1,3.0268E4,2.9685E4,2.3448E4,11,11,0,3,1,37,37,33,Carbamidomethylation,34899,Sulfotransferase family cytosolic 1B member 1 OS=Homo sapiens OX=9606 GN=SULT1B1 PE=1 SV=2
1347,1839,Q15369|ELOC_HUMAN,246.04,93,54,66,66,59,66,93,4.6055E4,4.2185E4,4.6395E4,5.8667E4,6.4274E4,5.7631E4,8,8,24,23,26,18,22,17,Carbamidomethylation,12473,Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1
1276,1036,Q96CS3|FAF2_HUMAN,246.01,36,17,21,28,19,18,22,5.4846E3,1.0412E4,1.0391E4,8.2472E3,9.672E3,9.987E3,10,10,11,29,34,16,17,31,Carbamidomethylation,52624,FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2
1284,1376,Q9NRV9|HEBP1_HUMAN,245.95,69,35,44,48,61,48,56,5.8049E4,1.2958E4,1.6995E4,5.2723E4,5.2362E4,5.7647E4,10,10,16,17,14,30,32,28,Carbamidomethylation,21097,Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1
1282,1174,P32322|P5CR1_HUMAN,245.65,49,23,27,23,42,39,35,5.1879E3,1.1318E4,1.0676E4,7.6046E3,7.8557E3,5.6746E3,10,9,23,23,13,21,35,23,Carbamidomethylation; Acetylation (Protein N-term),33361,Pyrroline-5-carboxylate reductase 1  mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2
1274,490,Q93008|USP9X_HUMAN,245.54,8,3,5,6,4,4,4,6.0204E3,1.3484E4,1.7572E4,4.9917E3,8.7884E3,7.3617E3,15,15,21,31,33,14,22,17,Carbamidomethylation,290461,Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens OX=9606 GN=USP9X PE=1 SV=4
1139,1824,P61088|UBE2N_HUMAN,245.49,80,65,47,47,59,59,61,4.2142E4,3.8096E4,3.6781E4,5.2752E4,3.4781E4,4.0621E4,10,10,24,22,25,35,26,31,Carbamidomethylation; Deamidation (NQ),17138,Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1
1414,981,O75400|PR40A_HUMAN,245.47,15,8,10,9,15,9,7,1.3236E4,1.3399E4,1.2931E4,2.4201E4,1.4056E4,1.3773E4,10,10,13,20,14,45,14,14,,108805,Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens OX=9606 GN=PRPF40A PE=1 SV=2
1365,1230,Q2TAY7|SMU1_HUMAN,245.38,25,16,18,22,12,18,16,1.024E4,1.3706E4,1.5552E4,1.3741E4,1.2944E4,1.0081E4,10,10,20,27,27,18,18,18,Carbamidomethylation,57544,WD40 repeat-containing protein SMU1 OS=Homo sapiens OX=9606 GN=SMU1 PE=1 SV=2
1149,1403,O43809|CPSF5_HUMAN,245.29,65,59,59,40,48,35,59,3.0118E4,3.2006E4,2.1801E4,4.0009E4,3.5079E4,3.2093E4,10,10,27,24,25,27,27,30,Carbamidomethylation,26227,Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1
1314,919,O95299|NDUAA_HUMAN,245.28,33,20,20,31,21,22,31,7.909E3,1.1379E4,1.7526E4,1.3782E4,1.8229E4,1.9748E4,9,9,20,18,32,24,20,20,Carbamidomethylation,40751,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1
1663,1511,Q15555|MARE2_HUMAN,245.19,31,21,20,26,23,28,28,6.0025E3,1.0436E4,7.8632E3,1.4698E4,1.4352E4,1.4332E4,7,6,17,13,16,16,15,13,,37031,Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2 PE=1 SV=1
788,778,O75306|NDUS2_HUMAN,245.17,38,25,35,35,36,37,37,1.8804E4,2.5298E4,2.0453E4,2.4355E4,2.0527E4,2.9533E4,13,13,37,43,36,44,40,47,Deamidation (NQ),52546,NADH dehydrogenase [ubiquinone] iron-sulfur protein 2  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2
723,1601,P52943|CRIP2_HUMAN,245.03,73,69,69,73,69,69,69,1.3858E5,1.0628E5,1.0546E5,1.1697E5,1.2047E5,1.1689E5,8,8,56,36,49,42,44,39,Carbamidomethylation,22493,Cysteine-rich protein 2 OS=Homo sapiens OX=9606 GN=CRIP2 PE=1 SV=1
995,1740,P40261|NNMT_HUMAN,244.75,47,33,47,47,29,44,29,4.0004E4,4.8105E4,5.1732E4,2.9196E4,2.8172E4,2.5896E4,7,7,32,38,39,20,29,36,Carbamidomethylation,29574,Nicotinamide N-methyltransferase OS=Homo sapiens OX=9606 GN=NNMT PE=1 SV=1
1311,871,Q05397|FAK1_HUMAN,244.75,15,8,9,11,6,8,11,9.0141E3,9.8045E3,1.1371E4,9.5028E3,1.2169E4,1.2976E4,11,11,14,23,26,14,34,23,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),119233,Focal adhesion kinase 1 OS=Homo sapiens OX=9606 GN=PTK2 PE=1 SV=2
932,2495,O75531|BAF_HUMAN,244.65,70,70,70,70,70,70,70,1.2927E5,1.664E5,1.5491E5,7.265E4,9.9364E4,7.5942E4,10,10,37,47,49,26,30,19,Carbamidomethylation,10059,Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1
1057,1433,P50897|PPT1_HUMAN,244.65,45,36,36,36,36,36,45,2.7778E4,4.393E4,3.674E4,3.4371E4,2.3879E4,2.2261E4,9,9,39,27,24,29,27,34,Carbamidomethylation; Oxidation (M); Deamidation (NQ),34193,Palmitoyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=PPT1 PE=1 SV=1
1126,819,Q8N766|EMC1_HUMAN,244.52,17,12,13,14,5,14,14,9.8394E3,1.4856E4,1.9407E4,4.1937E3,1.2262E4,1.2052E4,11,11,30,29,35,15,32,24,Carbamidomethylation,111759,ER membrane protein complex subunit 1 OS=Homo sapiens OX=9606 GN=EMC1 PE=1 SV=1
1021,1162,Q7L5N1|CSN6_HUMAN,244.50,55,40,41,55,38,46,48,1.5862E4,2.1491E4,2.0264E4,1.5692E4,2.5342E4,2.7458E4,12,12,22,34,43,23,34,32,Carbamidomethylation,36163,COP9 signalosome complex subunit 6 OS=Homo sapiens OX=9606 GN=COPS6 PE=1 SV=1
2260,553,O75165|DJC13_HUMAN,244.41,8,1,3,6,1,4,2,1.4119E2,3.5115E3,6.7748E3,3.961E3,4.8484E3,1.531E3,13,13,1,8,17,2,11,7,Carbamidomethylation; Deamidation (NQ),254412,DnaJ homolog subfamily C member 13 OS=Homo sapiens OX=9606 GN=DNAJC13 PE=1 SV=5
1212,2512,O75964|ATP5L_HUMAN,244.02,72,48,35,59,48,35,59,3.291E4,5.4723E4,5.8279E4,2.9548E4,3.686E4,3.6696E4,7,7,21,28,32,18,25,26,,11428,ATP synthase subunit g  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MG PE=1 SV=3
1093,2496,Q9BRA2|TXD17_HUMAN,243.95,69,69,69,54,69,69,69,6.1305E4,6.8862E4,5.7167E4,6.3418E4,6.5371E4,6.8172E4,6,6,37,27,27,24,30,27,Carbamidomethylation,13941,Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1
1468,777,O43747|AP1G1_HUMAN,243.92,21,12,17,12,11,9,10,9.7693E3,1.3369E4,1.6745E4,7.6303E3,9.2593E3,9.4801E3,13,13,19,24,26,12,14,17,Carbamidomethylation,91351,AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5
478,2095,P84103|SRSF3_HUMAN,243.91,41,41,41,41,41,41,41,1.9449E5,1.7973E5,1.4769E5,2.5748E5,2.1643E5,2.1222E5,8,7,69,59,55,77,70,73,Deamidation (NQ),19330,Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1
953,1690,P35613|BASI_HUMAN,243.83,26,18,18,18,23,26,23,5.567E4,4.1068E4,4.9264E4,1.4106E5,1.1208E5,1.2584E5,7,7,26,22,27,50,36,42,Carbamidomethylation; Oxidation (M),42200,Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=2
862,1194,Q9UJ70|NAGK_HUMAN,243.81,38,34,38,34,33,38,38,2.4885E4,3.3983E4,3.0774E4,2.2076E4,2.3759E4,2.9703E4,10,10,31,45,44,32,33,41,Carbamidomethylation,37376,N-acetyl-D-glucosamine kinase OS=Homo sapiens OX=9606 GN=NAGK PE=1 SV=4
960,1277,P62491|RB11A_HUMAN,243.64,56,38,51,51,56,51,51,,2.9951E2,2.7968E2,0,4.9254E2,4.9523E2,9,1,32,38,37,29,30,36,Acetylation (Protein N-term); Deamidation (NQ),24394,Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3
1530,1094,Q9ULA0|DNPEP_HUMAN,243.55,32,18,28,28,18,17,22,5.0597E3,1.1115E4,1.0438E4,4.2398E3,3.2184E3,5.2843E3,10,10,10,35,23,8,11,18,Carbamidomethylation,53410,Aspartyl aminopeptidase OS=Homo sapiens OX=9606 GN=DNPEP PE=1 SV=2
1613,1050,Q13492|PICAL_HUMAN,243.33,19,12,16,13,9,10,10,1.1807E4,1.5432E4,1.7964E4,1.0722E4,1.5272E4,1.5015E4,8,8,18,16,18,13,15,15,Deamidation (NQ),70755,Phosphatidylinositol-binding clathrin assembly protein OS=Homo sapiens OX=9606 GN=PICALM PE=1 SV=2
1157,1832,P30043|BLVRB_HUMAN,243.26,70,38,66,56,52,70,70,1.3591E4,7.5726E3,1.3817E4,2.3098E4,1.8143E4,1.9109E4,9,9,18,23,15,27,40,36,Carbamidomethylation,22119,Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3
1172,1196,Q9NX40|OCAD1_HUMAN,243.10,52,44,43,43,44,44,52,1.9241E4,1.9105E4,1.7067E4,1.8771E4,2.4897E4,2.5939E4,11,11,33,23,19,24,26,31,Carbamidomethylation,27626,OCIA domain-containing protein 1 OS=Homo sapiens OX=9606 GN=OCIAD1 PE=1 SV=1
1050,642,Q9NUU7|DD19A_HUMAN,243.00,38,17,23,23,21,23,25,4.1545E3,8.1907E3,7.357E3,4.7914E3,6.8258E3,5.5488E3,14,4,30,31,34,32,28,27,Carbamidomethylation; Acetylation (Protein N-term),53975,ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1
638,1501,P63000|RAC1_HUMAN,242.89,56,56,56,56,56,42,51,3.5621E4,4.1195E4,5.3688E4,2.5909E4,2.3358E4,2.6299E4,10,4,62,50,60,46,45,44,Carbamidomethylation; Deamidation (NQ),21450,Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens OX=9606 GN=RAC1 PE=1 SV=1
1129,1531,Q16629|SRSF7_HUMAN,242.80,38,34,34,34,38,34,34,7.3483E4,5.5596E4,5.5077E4,1.0964E5,8.5525E4,8.6773E4,10,9,24,23,25,35,30,27,Carbamidomethylation; Deamidation (NQ),27367,Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1
1013,1498,Q53GQ0|DHB12_HUMAN,242.55,40,31,39,40,28,39,28,4.0291E4,5.496E4,5.7661E4,3.0872E4,3.8504E4,3.7622E4,10,10,31,38,36,28,29,28,Carbamidomethylation,34324,Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens OX=9606 GN=HSD17B12 PE=1 SV=2
1349,1110,Q04828|AK1C1_HUMAN,242.48,34,26,33,31,18,15,18,2.2654E3,2.2107E3,1.9556E3,,,,9,1,28,30,29,10,18,14,Carbamidomethylation,36788,Aldo-keto reductase family 1 member C1 OS=Homo sapiens OX=9606 GN=AKR1C1 PE=1 SV=1
1782,1657,P10619|PPGB_HUMAN,242.21,21,17,14,17,12,17,17,2.2959E4,3.0791E4,3.3454E4,2.1695E4,1.9268E4,2.0382E4,7,7,10,13,17,11,12,14,Carbamidomethylation,54466,Lysosomal protective protein OS=Homo sapiens OX=9606 GN=CTSA PE=1 SV=2
1258,1111,Q9NP74|PALMD_HUMAN,242.17,27,10,11,13,25,22,18,8.3198E3,5.0165E3,5.6951E3,3.1842E4,1.3864E4,1.2845E4,14,14,18,17,15,40,27,24,,62758,Palmdelphin OS=Homo sapiens OX=9606 GN=PALMD PE=1 SV=1
1832,1270,P53597|SUCA_HUMAN,242.05,33,17,23,27,22,19,27,1.7892E4,2.6694E4,1.77E4,3.5413E4,2.4762E4,2.2929E4,9,9,10,17,15,12,9,11,Carbamidomethylation,36250,Succinate--CoA ligase [ADP/GDP-forming] subunit alpha  mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=4
1755,1168,Q9HAV4|XPO5_HUMAN,241.98,13,2,8,8,2,5,10,1.5916E3,4.4304E3,5.4773E3,9.5735E2,2.2976E3,2.493E3,9,9,8,21,21,6,11,12,Carbamidomethylation,136311,Exportin-5 OS=Homo sapiens OX=9606 GN=XPO5 PE=1 SV=1
1211,1848,P10646|TFPI1_HUMAN,241.86,32,31,26,26,20,31,24,4.0328E4,3.7663E4,3.6979E4,1.9156E4,2.6971E4,2.367E4,9,9,34,33,37,8,20,18,Carbamidomethylation,35015,Tissue factor pathway inhibitor OS=Homo sapiens OX=9606 GN=TFPI PE=1 SV=1
1035,2039,P55769|NH2L1_HUMAN,241.83,69,41,69,62,69,69,69,5.947E4,5.3655E4,5.1031E4,6.3262E4,5.1917E4,6.3054E4,9,9,30,37,23,28,35,32,Carbamidomethylation,14174,NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3
1217,1076,O75436|VP26A_HUMAN,241.66,47,35,40,43,32,27,34,2.2634E4,2.4553E4,2.7812E4,3.4249E4,2.7193E4,2.3962E4,11,11,25,25,31,24,23,20,Carbamidomethylation; Acetylation (Protein N-term),38170,Vacuolar protein sorting-associated protein 26A OS=Homo sapiens OX=9606 GN=VPS26A PE=1 SV=2
1872,577,P61011|SRP54_HUMAN,241.63,38,6,24,12,17,28,26,7.575E3,7.1082E3,5.3349E3,1.3864E4,8.9131E3,9.6767E3,13,13,5,9,5,18,19,15,Carbamidomethylation,55705,Signal recognition particle 54 kDa protein OS=Homo sapiens OX=9606 GN=SRP54 PE=1 SV=1
921,1971,Q9UKK9|NUDT5_HUMAN,241.59,35,35,28,28,29,35,35,4.8343E4,4.1734E4,3.8881E4,4.985E4,5.2617E4,5.4214E4,7,7,35,26,26,32,50,43,Carbamidomethylation,24328,ADP-sugar pyrophosphatase OS=Homo sapiens OX=9606 GN=NUDT5 PE=1 SV=1
1095,870,Q13098|CSN1_HUMAN,241.52,35,11,30,27,18,26,18,6.3229E3,1.2704E4,1.4255E4,1.384E4,1.668E4,1.295E4,11,11,20,34,33,23,34,27,Carbamidomethylation,55537,COP9 signalosome complex subunit 1 OS=Homo sapiens OX=9606 GN=GPS1 PE=1 SV=4
1597,625,Q16222|UAP1_HUMAN,241.50,32,5,9,8,23,16,24,4.1162E3,7.0416E3,6.6679E3,2.0083E4,2.342E4,2.2317E4,11,10,10,7,6,27,22,25,Carbamidomethylation,58769,UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3
1173,1876,Q9NVJ2|ARL8B_HUMAN,241.33,48,39,48,48,39,43,48,8.8154E3,6.301E3,9.4703E3,7.3788E3,8.7367E3,9.2793E3,8,2,32,29,37,14,22,22,Carbamidomethylation,21539,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1
1598,1138,Q14566|MCM6_HUMAN,241.24,14,3,5,6,13,13,14,1.072E3,2.577E3,2.8979E3,1.3959E4,1.4537E4,1.3578E4,9,9,3,6,10,22,28,28,Carbamidomethylation,92889,DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1
1505,1170,Q53EL6|PDCD4_HUMAN,241.12,27,13,17,15,24,17,18,9.0918E3,1.2868E4,1.4983E4,1.4576E4,1.4248E4,1.1872E4,8,8,13,20,26,20,15,14,Carbamidomethylation,51735,Programmed cell death protein 4 OS=Homo sapiens OX=9606 GN=PDCD4 PE=1 SV=2
970,1831,P62834|RAP1A_HUMAN,240.96,45,41,41,41,35,35,45,3.5749E3,4.0996E3,4.6132E3,1.613E3,1.5546E3,1.9645E3,10,1,28,35,42,31,33,31,Carbamidomethylation,20987,Ras-related protein Rap-1A OS=Homo sapiens OX=9606 GN=RAP1A PE=1 SV=1
1575,797,P35611|ADDA_HUMAN,240.72,27,18,23,21,2,0,0,1.1283E4,1.8058E4,2.0756E4,5.0504E2,,,12,12,30,36,31,3,0,0,Carbamidomethylation,80955,Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2
1771,859,P08240|SRPRA_HUMAN,240.54,26,8,18,24,7,11,11,2.3236E3,7.5711E3,1.6291E4,4.2555E3,8.7682E3,7.9327E3,11,11,10,18,23,5,11,11,Carbamidomethylation,69811,Signal recognition particle receptor subunit alpha OS=Homo sapiens OX=9606 GN=SRPRA PE=1 SV=2
1202,1149,P61019|RAB2A_HUMAN,240.48,57,44,44,51,43,50,50,8.099E3,7.2478E3,1.0643E4,8.5271E3,9.4645E3,1.0751E4,10,4,21,31,26,21,25,28,Carbamidomethylation; Deamidation (NQ),23546,Ras-related protein Rab-2A OS=Homo sapiens OX=9606 GN=RAB2A PE=1 SV=1
1589,895,O95394|AGM1_HUMAN,240.46,35,20,20,29,13,16,16,1.025E4,7.65E3,9.5629E3,7.9754E3,1.2047E4,1.1465E4,12,12,21,14,20,13,14,16,Carbamidomethylation; Deamidation (NQ),59852,Phosphoacetylglucosamine mutase OS=Homo sapiens OX=9606 GN=PGM3 PE=1 SV=1
1674,900,Q12769|NU160_HUMAN,240.42,10,5,6,10,1,5,4,4.6577E3,5.6396E3,9.3488E3,5.5557E2,2.7603E3,2.646E3,9,9,17,28,30,1,7,5,Carbamidomethylation,162121,Nuclear pore complex protein Nup160 OS=Homo sapiens OX=9606 GN=NUP160 PE=1 SV=3
1224,996,P17612|KAPCA_HUMAN,240.38,50,20,23,39,29,25,21,5.5891E3,5.1516E3,6.0063E3,5.0167E3,2.4014E3,3.9086E3,10,3,26,32,27,22,19,21,Carbamidomethylation,40590,cAMP-dependent protein kinase catalytic subunit alpha OS=Homo sapiens OX=9606 GN=PRKACA PE=1 SV=2
1132,1810,P28072|PSB6_HUMAN,240.26,43,43,41,41,41,43,41,5.2931E4,4.5307E4,4.2902E4,8.1206E4,7.227E4,5.5894E4,7,7,26,35,25,22,31,25,Carbamidomethylation,25358,Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4
1088,949,Q15637|SF01_HUMAN,240.02,24,18,14,14,22,17,19,4.1891E4,3.8352E4,3.7296E4,6.1117E4,5.1736E4,5.2396E4,11,11,24,22,23,36,35,33,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),68330,Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4
1772,1402,P78346|RPP30_HUMAN,239.97,48,30,40,39,16,29,16,8.341E3,1.1242E4,9.4232E3,5.2636E3,4.5319E3,7.1853E3,10,10,18,19,18,5,7,11,Carbamidomethylation,29321,Ribonuclease P protein subunit p30 OS=Homo sapiens OX=9606 GN=RPP30 PE=1 SV=1
1253,980,Q9HB63|NET4_HUMAN,239.94,26,14,22,26,9,12,9,1.7946E4,2.095E4,2.5205E4,9.3817E3,6.1419E3,6.373E3,10,10,31,38,31,16,8,17,Carbamidomethylation; Deamidation (NQ),70071,Netrin-4 OS=Homo sapiens OX=9606 GN=NTN4 PE=1 SV=2
945,1801,O75475|PSIP1_HUMAN,239.80,17,12,12,15,12,15,17,2.3725E4,2.5267E4,2.8118E4,3.419E4,3.6009E4,3.6555E4,9,7,31,27,31,39,37,41,,60103,PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1
1235,1600,Q9Y3B3|TMED7_HUMAN,239.60,42,42,37,37,42,37,37,5.1302E4,5.4064E4,4.606E4,5.7019E4,5.0664E4,5.1294E4,7,7,26,24,23,25,21,26,Carbamidomethylation; Deamidation (NQ),25172,Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TMED7 PE=1 SV=2
2153,523,Q08378|GOGA3_HUMAN,239.50,12,5,4,3,4,5,5,3.7437E3,3.0198E3,1.456E3,3.2102E3,3.8517E3,2.6327E3,14,14,8,6,6,8,14,10,Carbamidomethylation,167354,Golgin subfamily A member 3 OS=Homo sapiens OX=9606 GN=GOLGA3 PE=1 SV=2
1005,796,P78344|IF4G2_HUMAN,239.46,15,9,13,13,12,14,13,4.642E3,1.0819E4,1.5074E4,1.1054E4,1.1179E4,1.3439E4,12,12,24,33,50,26,31,27,,102362,Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens OX=9606 GN=EIF4G2 PE=1 SV=1
